state,date,population,gdp,peak_demand_mw,peak_production_mw,solar_production_mw,coal_production_mw,wind_production_mw,nuclear_production_mw,total_production_mw
Arunanchal,31-10-2018,1587942.778,1.74,297.3040961,323.3492268,41.54573206,150.4031637,0.0,0.0,191.9488958
Arunanchal,30-11-2018,1589740.408,1.75,318.8924226,290.3133796,72.05575693,172.8156279,0.0,0.0,244.8713848
Arunanchal,31-12-2018,1593651.694,1.75,318.0951313,316.1579623,35.53878114,140.2025626,0.0,0.0,175.7413437
Arunanchal,31-01-2019,1597023.795,1.76,263.3529031,238.1151007,65.08286468,141.860905,0.0,0.0,206.9437697
Arunanchal,28-02-2019,1600779.871,1.76,208.2492137,192.0315114,28.16734121,98.80726027,0.0,0.0,126.9746015
Arunanchal,31-03-2019,1604587.741,1.77,327.5802205,334.3751617,32.24234964,190.2575376,0.0,0.0,222.4998872
Arunanchal,30-04-2019,1608329.718,1.77,257.7441057,232.309926,32.33583699,120.5057161,0.0,0.0,152.8415531
Arunanchal,31-05-2019,1610237.218,1.78,270.8929748,297.4373868,16.73006371,110.9743716,0.0,0.0,127.7044353
Arunanchal,30-06-2019,1611942.23,1.79,293.2303273,313.5967987,54.03317606,139.3558929,0.0,0.0,193.3890689
Arunanchal,31-07-2019,1615731.93,1.79,293.317289,264.073497,60.2837057,135.8483744,0.0,0.0,196.1320801
Arunanchal,31-08-2019,1617687.23,1.8,280.3255245,290.3682635,36.19288904,113.1579272,0.0,0.0,149.3508162
Arunanchal,30-09-2019,1621283.464,1.8,293.8687208,296.4332764,22.8755629,162.4739614,0.0,0.0,185.3495243
Arunanchal,31-10-2019,1623614.514,1.8,219.3706722,236.2726048,18.00771321,115.8403418,0.0,0.0,133.848055
Arunanchal,30-11-2019,1627207.327,1.81,305.1819218,276.0508085,33.27115836,138.0142621,0.0,0.0,171.2854205
Arunanchal,31-12-2019,1630260.427,1.81,213.3319372,201.4922012,30.80969066,126.3402508,0.0,0.0,157.1499415
Arunanchal,31-01-2020,1632287.687,1.82,286.8976766,310.1475472,33.96195974,163.8932908,0.0,0.0,197.8552505
Arunanchal,29-02-2020,1635483.607,1.82,266.2565018,280.5342016,49.31062827,128.4844142,0.0,0.0,177.7950424
Arunanchal,31-03-2020,1638245.506,1.83,349.1196668,376.1902448,55.49864276,154.9749949,0.0,0.0,210.4736377
Arunanchal,30-04-2020,1640700.689,1.83,214.6379845,234.5382194,44.96467817,106.3680568,0.0,0.0,151.332735
Arunanchal,31-05-2020,1644567.942,1.84,230.5388134,230.2262054,52.8863865,109.0362296,0.0,0.0,161.9226161
Arunanchal,30-06-2020,1646090.306,1.84,279.5935006,306.1559599,36.60172143,117.8026901,0.0,0.0,154.4044115
Arunanchal,31-07-2020,1648936.5,1.85,280.2952425,253.2636678,24.9469262,135.1040854,0.0,0.0,160.0510116
Arunanchal,31-08-2020,1651998.177,1.85,330.9812414,353.2596691,64.59599255,170.9274162,0.0,0.0,235.5234088
Arunanchal,30-09-2020,1653678.972,1.86,265.9441612,285.6429452,32.82922484,130.9796975,0.0,0.0,163.8089223
Arunanchal,31-10-2020,1655474.005,1.87,311.0295051,293.9040787,54.75698444,135.0702144,0.0,0.0,189.8271988
Arunanchal,30-11-2020,1659502.213,1.87,291.455527,316.5521521,64.45546883,127.054906,0.0,0.0,191.5103748
Arunanchal,31-12-2020,1663027.095,1.88,238.2359397,223.7759864,26.54205595,115.2170097,0.0,0.0,141.7590656
Arunanchal,31-01-2021,1665923.959,1.88,194.0292093,192.2476189,25.51880203,80.54845221,0.0,0.0,106.0672542
Arunanchal,28-02-2021,1668907.817,1.89,219.2304211,237.6569507,34.34399221,124.3056288,0.0,0.0,158.649621
Arunanchal,31-03-2021,1670339.072,1.9,345.8687593,312.396246,48.62489723,207.0618861,0.0,0.0,255.6867833
Arunanchal,30-04-2021,1673829.282,1.9,222.9970687,212.9858095,18.20723146,104.0848347,0.0,0.0,122.2920662
Arunanchal,31-05-2021,1675949.116,1.91,308.730043,292.4445989,35.22763372,170.9233237,0.0,0.0,206.1509574
Arunanchal,30-06-2021,1678140.83,1.91,296.7228719,278.0883032,35.71584824,128.9321299,0.0,0.0,164.6479782
Arunanchal,31-07-2021,1681580.839,1.92,368.6623639,388.417302,56.8548095,150.1048958,0.0,0.0,206.9597053
Arunanchal,31-08-2021,1683449.421,1.93,378.2398819,397.692971,36.77436313,165.9076366,0.0,0.0,202.6819998
Arunanchal,30-09-2021,1687344.284,1.93,292.7203986,293.462938,35.31476355,149.4316562,0.0,0.0,184.7464197
Arunanchal,31-10-2021,1689105.959,1.94,357.5704662,381.3309041,33.31739832,163.7968534,0.0,0.0,197.1142517
Arunanchal,30-11-2021,1691369.153,1.94,314.1872568,345.3065283,31.97730276,167.7609117,0.0,0.0,199.7382144
Arunanchal,31-12-2021,1694997.832,1.95,205.4950553,197.4239488,11.20268392,101.1030696,0.0,0.0,112.3057535
Arunanchal,31-01-2022,1696440.776,1.96,269.1623827,288.8267337,56.78362364,157.6841647,0.0,0.0,214.4677883
Arunanchal,28-02-2022,1698077.829,1.96,210.1017955,209.5390543,42.65661097,110.1510433,0.0,0.0,152.8076543
Arunanchal,31-03-2022,1699995.889,1.96,217.9066598,221.28857,43.96851699,102.7480633,0.0,0.0,146.7165803
Arunanchal,30-04-2022,1702457.577,1.97,269.9987868,288.6864097,50.81766795,122.2467816,0.0,0.0,173.0644495
Arunanchal,31-05-2022,1705039.976,1.97,338.856366,372.6322625,77.42009787,201.2900688,0.0,0.0,278.7101667
Arunanchal,30-06-2022,1707504.85,1.98,362.3838813,389.8616891,52.66684464,200.1359841,0.0,0.0,252.8028288
Arunanchal,31-07-2022,1711039.821,1.99,303.9030131,286.165362,41.52390964,163.2944915,0.0,0.0,204.8184012
Arunanchal,31-08-2022,1712555.429,1.99,284.4627104,292.892384,30.30688447,163.6402975,0.0,0.0,193.947182
Arunanchal,30-09-2022,1714617.534,2.0,375.8401474,403.5160328,61.50541348,165.5691943,0.0,0.0,227.0746078
Arunanchal,31-10-2022,1716937.157,2.0,355.2607733,370.793506,82.18232943,160.9702756,0.0,0.0,243.152605
Arunanchal,30-11-2022,1719208.767,2.01,257.6925048,241.7700856,50.04604194,147.3490134,0.0,0.0,197.3950553
Arunanchal,31-12-2022,1721945.77,2.02,411.4373929,372.329694,97.03142942,175.3845348,0.0,0.0,272.4159642
Arunanchal,31-01-2023,1725039.026,2.02,358.6414666,355.4732826,62.39711061,149.9889996,0.0,0.0,212.3861102
Arunanchal,28-02-2023,1729086.003,2.03,263.5476334,276.2492953,18.5288241,149.892174,0.0,0.0,168.4209981
Arunanchal,31-03-2023,1731083.567,2.03,400.6631685,410.7846254,23.73550938,204.7981667,0.0,0.0,228.5336761
Arunanchal,30-04-2023,1732795.698,2.04,346.8695454,315.0017458,41.11940183,177.5725381,0.0,0.0,218.69194
Arunanchal,31-05-2023,1736860.117,2.05,300.5671581,321.8914181,49.51360156,163.8062677,0.0,0.0,213.3198693
Arunanchal,30-06-2023,1738411.611,2.05,249.0394189,241.6398023,46.70296568,125.5284622,0.0,0.0,172.2314279
Arunanchal,31-07-2023,1742704.271,2.06,313.7939109,303.5777683,62.01855193,129.3425185,0.0,0.0,191.3610705
Arunanchal,31-08-2023,1746902.057,2.07,245.7613709,265.3952447,48.14139758,103.5723489,0.0,0.0,151.7137465
Arunanchal,30-09-2023,1750854.248,2.07,360.613397,360.3844361,48.28189822,181.162368,0.0,0.0,229.4442662
Arunanchal,31-10-2023,1753110.395,2.08,337.2356083,344.1827543,23.52985371,152.6580159,0.0,0.0,176.1878696
Arunanchal,30-11-2023,1757030.127,2.09,291.7929195,277.9103796,58.66247795,118.3858053,0.0,0.0,177.0482833
Arunanchal,31-12-2023,1760040.214,2.09,439.8046298,466.552986,100.3696928,188.0397918,0.0,0.0,288.4094847
Arunanchal,31-01-2024,1763675.349,2.1,279.6009219,304.2120326,18.54947595,159.8381086,0.0,0.0,178.3875845
Arunanchal,29-02-2024,1768010.733,2.11,316.2090352,310.8042817,34.31058338,152.1581568,0.0,0.0,186.4687402
Arunanchal,31-03-2024,1771798.124,2.11,361.3139137,368.3515389,72.12620324,209.2951935,0.0,0.0,281.4213968
Arunanchal,30-04-2024,1775705.73,2.12,291.6037024,278.3237056,36.94015708,157.1224742,0.0,0.0,194.0626313
Arunanchal,31-05-2024,1778690.876,2.13,354.6841369,331.4073147,61.96029601,170.5269492,0.0,0.0,232.4872452
Arunanchal,30-06-2024,1781766.536,2.13,382.6844873,382.091985,87.20406221,200.5731768,0.0,0.0,287.777239
Assam,31-01-2012,31252197.35,4.1,12755.14692,12812.5705,3029.868728,5611.966632,0.0,0.0,8641.83536
Assam,29-02-2012,31296836.91,4.1,8908.511588,8798.134157,2155.744842,3711.396592,0.0,0.0,5867.141434
Assam,31-03-2012,31333165.37,4.11,10336.73551,9749.348734,2396.951522,4465.073377,0.0,0.0,6862.024899
Assam,30-04-2012,31377376.25,4.12,10979.68506,10997.56359,1598.071163,5492.780441,0.0,0.0,7090.851604
Assam,31-05-2012,31407774.6,4.13,13006.81607,13091.92302,688.4239771,7041.858851,0.0,0.0,7730.282828
Assam,30-06-2012,31483161.28,4.14,15348.01313,14547.52422,2159.944197,6309.673785,0.0,0.0,8469.617981
Assam,31-07-2012,31516857.03,4.16,12678.27367,12186.43261,904.1022424,6733.240234,0.0,0.0,7637.342477
Assam,31-08-2012,31574412.29,4.17,10361.22217,11297.98197,1599.826201,4148.443007,0.0,0.0,5748.269208
Assam,30-09-2012,31620475.54,4.19,9775.998001,9573.497862,1440.633094,4348.076751,0.0,0.0,5788.709845
Assam,31-10-2012,31668670.64,4.2,12830.74728,12875.56384,2996.741345,6791.112817,0.0,0.0,9787.854162
Assam,30-11-2012,31713884.87,4.21,12578.16976,11504.07076,2633.574173,7068.105228,0.0,0.0,9701.679401
Assam,31-12-2012,31743667.36,4.23,10364.05464,11079.2671,762.975971,4732.416749,0.0,0.0,5495.39272
Assam,31-01-2013,31774092.25,4.24,12435.8943,13325.07929,1586.13354,5661.392003,0.0,0.0,7247.525543
Assam,28-02-2013,31838606.1,4.26,11798.88732,11660.25886,737.9154134,4726.601115,0.0,0.0,5464.516529
Assam,31-03-2013,31891658.92,4.27,12365.16449,11175.38057,2207.137739,6970.404182,0.0,0.0,9177.541921
Assam,30-04-2013,31943959.25,4.29,13798.97053,12479.21038,1226.966189,7477.337,0.0,0.0,8704.30319
Assam,31-05-2013,31981396.48,4.3,9396.20525,9845.766693,1375.15787,4603.756848,0.0,0.0,5978.914719
Assam,30-06-2013,32043380.12,4.31,15223.54447,14873.541,1629.979668,8095.016046,0.0,0.0,9724.995714
Assam,31-07-2013,32116669.14,4.32,12174.19972,13110.06545,2174.91448,6790.384173,0.0,0.0,8965.298653
Assam,31-08-2013,32167488.77,4.33,10224.10805,9524.864177,2017.150876,4932.392062,0.0,0.0,6949.542938
Assam,30-09-2013,32230504.09,4.35,9653.965531,9128.569499,709.6745648,5769.336871,0.0,0.0,6479.011435
Assam,31-10-2013,32289425.38,4.36,9548.77701,9600.415015,1146.7997,5580.965456,0.0,0.0,6727.765156
Assam,30-11-2013,32365009.77,4.38,15746.71043,14251.44871,1264.463523,7124.894965,0.0,0.0,8389.358487
Assam,31-12-2013,32421951.21,4.39,15471.4259,15908.20392,2096.66238,7767.596367,0.0,0.0,9864.258748
Assam,31-01-2014,32469454.51,4.4,16685.25115,16060.15976,3517.317861,8427.504618,0.0,0.0,11944.82248
Assam,28-02-2014,32503539.74,4.42,11973.84308,11113.75105,1119.164457,4964.978586,0.0,0.0,6084.143043
Assam,31-03-2014,32532994.93,4.43,12368.74737,13501.37858,1137.978411,6803.003118,0.0,0.0,7940.981529
Assam,30-04-2014,32572898.59,4.45,10534.28431,10237.83452,917.748717,5094.158054,0.0,0.0,6011.906771
Assam,31-05-2014,32642057.85,4.46,10197.00159,10689.45177,2017.45614,4378.764422,0.0,0.0,6396.220561
Assam,30-06-2014,32718212.11,4.48,16815.17115,15292.75067,3225.923771,7498.021925,0.0,0.0,10723.9457
Assam,31-07-2014,32753658.78,4.49,14425.31586,13146.63422,2877.524087,7904.42957,0.0,0.0,10781.95366
Assam,31-08-2014,32791028.8,4.5,11026.16127,10501.37773,821.0082761,6611.96766,0.0,0.0,7432.975936
Assam,30-09-2014,32861537.98,4.51,17395.76415,17399.14506,3469.706666,7545.456021,0.0,0.0,11015.16269
Assam,31-10-2014,32940666.18,4.52,14376.49755,13929.92119,917.5879017,7292.682708,0.0,0.0,8210.27061
Assam,30-11-2014,32986768.47,4.54,9471.399822,10354.98753,1871.116026,3843.329946,0.0,0.0,5714.445972
Assam,31-12-2014,33036040.93,4.55,17736.6556,19451.77026,2340.618011,7618.240527,0.0,0.0,9958.858538
Assam,31-01-2015,33108192.24,4.57,9288.744725,9002.165177,1019.737334,4716.353161,0.0,0.0,5736.090495
Assam,28-02-2015,33152694.5,4.58,11459.33092,11254.10254,1458.227274,5355.407347,0.0,0.0,6813.634621
Assam,31-03-2015,33235573.29,4.6,17954.36884,17664.02583,3044.413612,8329.270713,0.0,0.0,11373.68433
Assam,30-04-2015,33290785.38,4.6,12836.77529,13020.24059,1526.709394,6985.132415,0.0,0.0,8511.841809
Assam,31-05-2015,33327060.06,4.62,11382.49944,10658.27835,717.1882456,5091.213969,0.0,0.0,5808.402215
Assam,30-06-2015,33380495.11,4.63,9354.275504,9470.281282,1742.43688,4793.442546,0.0,0.0,6535.879426
Assam,31-07-2015,33450771.84,4.65,15308.74157,14947.80499,2234.220813,7697.132584,0.0,0.0,9931.353398
Assam,31-08-2015,33528607.57,4.67,13959.70534,14807.89201,1678.787748,6145.132499,0.0,0.0,7823.920247
Assam,30-09-2015,33567845.05,4.68,11309.89863,10652.28793,2300.834645,6368.85646,0.0,0.0,8669.691105
Assam,31-10-2015,33650113.94,4.69,12293.03759,13098.13904,1592.548147,5782.867496,0.0,0.0,7375.415643
Assam,30-11-2015,33683442.06,4.71,13731.3708,12559.75273,2594.742242,6203.340758,0.0,0.0,8798.083
Assam,31-12-2015,33758562.19,4.71,15949.67773,16890.58481,1654.463192,7792.011724,0.0,0.0,9446.474917
Assam,31-01-2016,33803556.06,4.73,13209.59321,13085.34238,1022.767556,7718.926237,0.0,0.0,8741.693794
Assam,29-02-2016,33835813.62,4.74,13811.34435,13534.77447,1972.704938,5809.91137,0.0,0.0,7782.616307
Assam,31-03-2016,33904084.63,4.76,18835.2556,19334.35698,3122.420777,8192.0356,0.0,0.0,11314.45638
Assam,30-04-2016,33980228.8,4.77,16716.84946,15241.09948,1435.423819,8368.451584,0.0,0.0,9803.875403
Assam,31-05-2016,34010834.9,4.78,11128.32637,11558.45797,2571.875085,5597.254436,0.0,0.0,8169.129521
Assam,30-06-2016,34073174.14,4.79,12969.64022,12993.407,2771.489008,5363.30494,0.0,0.0,8134.793948
Assam,31-07-2016,34133712.46,4.81,13032.66459,12593.36573,3209.801377,7237.145193,0.0,0.0,10446.94657
Assam,31-08-2016,34167067.98,4.82,14099.43294,15050.15985,2993.830133,6638.489005,0.0,0.0,9632.319138
Assam,30-09-2016,34212091.47,4.83,10356.46671,9763.351198,1126.798909,5047.361288,0.0,0.0,6174.160197
Assam,31-10-2016,34290835.21,4.84,17266.13831,15850.02044,2362.489272,9899.620673,0.0,0.0,12262.10994
Assam,30-11-2016,34371961.29,4.86,17131.65512,17307.06326,3169.051168,9127.856518,0.0,0.0,12296.90769
Assam,31-12-2016,34420361.41,4.87,12909.20291,12376.12262,2994.625176,7008.94438,0.0,0.0,10003.56956
Assam,31-01-2017,34488955.12,4.88,19112.8935,20148.9578,3799.176527,8746.354998,0.0,0.0,12545.53152
Assam,28-02-2017,34533883.66,4.89,15847.66948,15378.25141,1210.130033,7777.454224,0.0,0.0,8987.584257
Assam,31-03-2017,34610532.5,4.91,11597.87612,10808.88411,1509.194258,6549.33054,0.0,0.0,8058.524798
Assam,30-04-2017,34683217.36,4.91,16050.26989,16865.97708,1336.525356,6988.810853,0.0,0.0,8325.336209
Assam,31-05-2017,34715847.66,4.92,16866.03787,17463.04556,3328.787156,9415.275877,0.0,0.0,12744.06303
Assam,30-06-2017,34775019.29,4.94,19115.86628,17940.50717,4711.254387,10381.7812,0.0,0.0,15093.03559
Assam,31-07-2017,34813541.93,4.96,11161.40459,11476.74676,2775.646674,5915.967289,0.0,0.0,8691.613963
Assam,31-08-2017,34850412.82,4.98,11690.33824,11864.95578,2424.349187,5317.607037,0.0,0.0,7741.956224
Assam,30-09-2017,34925587.69,4.99,14517.6013,15669.2912,1703.735327,7858.196188,0.0,0.0,9561.931515
Assam,31-10-2017,34966000.85,5.01,16052.33617,17601.00656,1668.801649,8111.595417,0.0,0.0,9780.397066
Assam,30-11-2017,35052705.15,5.02,18195.01961,18077.31338,2081.565689,10186.33333,0.0,0.0,12267.89902
Assam,31-12-2017,35102941.98,5.04,15851.26005,15304.85308,2883.065624,9269.947183,0.0,0.0,12153.01281
Assam,31-01-2018,35153515.8,5.05,21246.61023,20914.38913,5011.097493,11034.08227,0.0,0.0,16045.17977
Assam,28-02-2018,35207598.21,5.06,12785.23475,13154.60559,975.0392526,6188.827477,0.0,0.0,7163.86673
Assam,31-03-2018,35243454.9,5.08,11008.83932,10503.30167,1382.878733,5337.351824,0.0,0.0,6720.230556
Assam,30-04-2018,35325259.87,5.09,12972.31967,12671.08309,1088.810521,5689.070086,0.0,0.0,6777.880607
Assam,31-05-2018,35365081.65,5.11,11499.87836,12274.61142,2377.071132,6335.714464,0.0,0.0,8712.785596
Assam,30-06-2018,35446148.63,5.12,17603.7732,17967.13718,2543.183095,10484.70765,0.0,0.0,13027.89074
Assam,31-07-2018,35513564.1,5.13,20244.87469,19487.59754,4196.38506,9656.058089,0.0,0.0,13852.44315
Assam,31-08-2018,35547705.23,5.14,11470.20988,10433.93374,2452.901146,5120.576751,0.0,0.0,7573.477897
Assam,30-09-2018,35599636.33,5.15,19166.30646,20909.27267,2588.465405,9151.072875,0.0,0.0,11739.53828
Assam,31-10-2018,35676889.89,5.16,20339.65434,19894.11373,1485.026381,11334.74988,0.0,0.0,12819.77626
Assam,30-11-2018,35747244.91,5.18,13455.11012,13966.8001,1984.681616,7307.348074,0.0,0.0,9292.02969
Assam,31-12-2018,35793333.65,5.2,21508.43411,19643.53565,4692.014978,10270.47276,0.0,0.0,14962.48773
Assam,31-01-2019,35865534.1,5.22,18432.55928,18999.81043,2848.39146,10276.72772,0.0,0.0,13125.11918
Assam,28-02-2019,35931542.31,5.23,12705.31734,11894.18728,1884.102855,5087.151028,0.0,0.0,6971.253884
Assam,31-03-2019,35989963.44,5.24,22350.5502,23505.0353,2922.879159,12937.65044,0.0,0.0,15860.5296
Assam,30-04-2019,36050360.52,5.26,15586.66,16550.65988,3192.399302,8852.167214,0.0,0.0,12044.56652
Assam,31-05-2019,36118664.54,5.28,18202.93645,17542.64836,1193.503455,7584.233634,0.0,0.0,8777.737089
Assam,30-06-2019,36194442.85,5.3,22519.60364,22687.30891,1272.397775,12003.46316,0.0,0.0,13275.86093
Assam,31-07-2019,36262708.99,5.31,20212.48709,18396.99441,3139.855449,10073.44621,0.0,0.0,13213.30166
Assam,31-08-2019,36336291.51,5.32,21618.76864,22524.37554,2495.149509,11114.85962,0.0,0.0,13610.00913
Assam,30-09-2019,36369515.87,5.34,20773.83234,19967.31746,3489.696086,10652.70115,0.0,0.0,14142.39723
Assam,31-10-2019,36447377.14,5.35,21927.05246,20821.86353,3572.784523,12616.23163,0.0,0.0,16189.01616
Assam,30-11-2019,36478945.68,5.37,18592.03933,17518.02378,4446.885567,10582.73723,0.0,0.0,15029.6228
Assam,31-12-2019,36561335.99,5.38,15178.62236,16404.11015,2317.596075,8822.072101,0.0,0.0,11139.66818
Assam,31-01-2020,36611231.01,5.39,12930.32857,11976.77314,2766.891493,5920.075246,0.0,0.0,8686.966739
Assam,29-02-2020,36678399.76,5.41,14498.8323,15093.59431,1336.927739,5810.864315,0.0,0.0,7147.792054
Assam,31-03-2020,36740806.76,5.43,15873.08898,15283.63342,2793.681702,7610.985932,0.0,0.0,10404.66763
Assam,30-04-2020,36778108.47,5.45,17209.43475,15694.01982,2017.962511,9332.43229,0.0,0.0,11350.3948
Assam,31-05-2020,36830007.04,5.47,18262.45144,17325.20762,4290.872493,10838.99928,0.0,0.0,15129.87178
Assam,30-06-2020,36918178.76,5.49,19451.52754,19629.10413,4775.634061,9291.467717,0.0,0.0,14067.10178
Assam,31-07-2020,37005213.64,5.5,22125.75211,21192.90445,4466.5824,12116.72274,0.0,0.0,16583.30514
Assam,31-08-2020,37097221.15,5.52,16124.24684,17542.48525,2233.01837,9200.56714,0.0,0.0,11433.58551
Assam,30-09-2020,37176150.79,5.53,13807.72868,14271.60668,3066.264636,8136.46347,0.0,0.0,11202.72811
Assam,31-10-2020,37253779.18,5.55,16311.3017,15442.25085,2943.090785,7110.732084,0.0,0.0,10053.82287
Assam,30-11-2020,37341288.69,5.57,15711.20404,16235.89226,1547.992515,8028.121822,0.0,0.0,9576.114338
Assam,31-12-2020,37387625.23,5.59,24797.24261,26894.28245,6099.660924,11245.23806,0.0,0.0,17344.89898
Assam,31-01-2021,37425771.84,5.6,20296.60194,21188.10453,3067.835856,8357.984146,0.0,0.0,11425.82
Assam,28-02-2021,37479278.47,5.62,16405.25926,15447.22721,3449.308229,7182.837928,0.0,0.0,10632.14616
Assam,31-03-2021,37555533.58,5.64,24429.79452,24491.72473,4812.29552,13427.53148,0.0,0.0,18239.827
Assam,30-04-2021,37619646.95,5.65,18529.93663,20343.66909,2170.240179,8526.514842,0.0,0.0,10696.75502
Assam,31-05-2021,37688296.91,5.67,18414.68526,16878.91638,2462.599671,8798.985517,0.0,0.0,11261.58519
Assam,30-06-2021,37719953.93,5.69,18311.64543,18742.60033,3108.955816,9065.513943,0.0,0.0,12174.46976
Assam,31-07-2021,37806370.05,5.71,23134.37953,25211.19295,2385.058411,9403.945829,0.0,0.0,11789.00424
Assam,31-08-2021,37859322.82,5.72,16983.47887,17031.54394,3295.092319,7706.358012,0.0,0.0,11001.45033
Assam,30-09-2021,37938627.33,5.74,23837.01654,25966.38704,2432.921877,11026.57122,0.0,0.0,13459.49309
Assam,31-10-2021,38029615.53,5.76,20408.9064,19034.44369,1902.887798,10831.54037,0.0,0.0,12734.42817
Assam,30-11-2021,38069689.78,5.77,25380.94326,23239.22107,5246.279238,11989.25094,0.0,0.0,17235.53018
Assam,31-12-2021,38143032.82,5.8,23357.28168,21384.14937,3977.11322,12725.38314,0.0,0.0,16702.49636
Assam,31-01-2022,38216025.7,5.82,25317.1473,24599.53928,1822.704596,14660.2058,0.0,0.0,16482.9104
Assam,28-02-2022,38293954.27,5.83,15047.91171,14817.82621,2592.003609,7104.108325,0.0,0.0,9696.111934
Assam,31-03-2022,38327610.7,5.86,17579.32126,19100.35182,2691.645649,8901.501316,0.0,0.0,11593.14696
Assam,30-04-2022,38421841.18,5.87,19507.36198,20448.47655,4174.979756,8878.57962,0.0,0.0,13053.55938
Assam,31-05-2022,38479834.86,5.89,16494.40662,16487.3315,3342.20262,6805.706682,0.0,0.0,10147.9093
Assam,30-06-2022,38518202.94,5.91,14215.69477,15005.98923,3470.399168,6902.904607,0.0,0.0,10373.30377
Assam,31-07-2022,38579906.09,5.93,25369.39059,25037.55402,4789.028764,13486.82372,0.0,0.0,18275.85248
Assam,31-08-2022,38674072.0,5.95,14835.33313,13902.6086,3577.843128,7920.324738,0.0,0.0,11498.16787
Assam,30-09-2022,38719657.68,5.97,22040.66749,23605.53737,3203.40344,11784.65749,0.0,0.0,14988.06093
Assam,31-10-2022,38782746.88,5.99,17472.34324,16196.19803,2454.678603,7779.847167,0.0,0.0,10234.52577
Assam,30-11-2022,38829068.08,6.01,24259.31726,24621.33099,5888.200364,13412.56578,0.0,0.0,19300.76614
Assam,31-12-2022,38863553.17,6.02,16991.21796,15335.25504,2399.415961,6883.318549,0.0,0.0,9282.734511
Assam,31-01-2023,38946154.74,6.04,20514.8545,20332.17996,4681.189709,11002.52708,0.0,0.0,15683.71679
