Country,Country_code,State,State_code,State_type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,ani,AN,Union territory,1/5/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2021,Electricity generation,Total,Total Generation,GWh,8.79
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Hydro,GWh,0.93
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Other Fossil,GWh,6.59
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Solar,GWh,1.82
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2021,Electricity generation,Total,Total Generation,GWh,9.34
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Hydro,GWh,1.47
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Other Fossil,GWh,7.66
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Solar,GWh,1.15
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2021,Electricity generation,Total,Total Generation,GWh,10.28
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Hydro,GWh,1.69
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Other Fossil,GWh,7.11
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Solar,GWh,1.34
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2021,Electricity generation,Total,Total Generation,GWh,10.14
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Hydro,GWh,1.69
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Other Fossil,GWh,7.08
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Solar,GWh,1.34
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2021,Electricity generation,Total,Total Generation,GWh,10.11
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Hydro,GWh,1.65
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Other Fossil,GWh,15.09
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Solar,GWh,1.86
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2021,Electricity generation,Total,Total Generation,GWh,18.6
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Hydro,GWh,1.46
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Other Fossil,GWh,9.54
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Solar,GWh,1.88
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2021,Electricity generation,Total,Total Generation,GWh,12.88
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Hydro,GWh,1.21
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Other Fossil,GWh,8.11
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Solar,GWh,2.14
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/12/2021,Electricity generation,Total,Total Generation,GWh,11.46
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Hydro,GWh,0.86
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Other Fossil,GWh,19.19
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Solar,GWh,1.89
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/1/2022,Electricity generation,Total,Total Generation,GWh,21.94
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Hydro,GWh,0.66
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Other Fossil,GWh,8.06
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Solar,GWh,1.8
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/2/2022,Electricity generation,Total,Total Generation,GWh,10.52
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Hydro,GWh,0.82
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Other Fossil,GWh,15.14
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Solar,GWh,2.21
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/3/2022,Electricity generation,Total,Total Generation,GWh,18.17
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Hydro,GWh,0.73
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Other Fossil,GWh,11.46
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Solar,GWh,2.69
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/4/2022,Electricity generation,Total,Total Generation,GWh,14.88
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Hydro,GWh,0.73
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Other Fossil,GWh,9.44
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Solar,GWh,2.69
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/5/2022,Electricity generation,Total,Total Generation,GWh,12.86
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Hydro,GWh,1.37
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Other Fossil,GWh,9.69
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Solar,GWh,1.66
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/6/2022,Electricity generation,Total,Total Generation,GWh,12.72
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Hydro,GWh,1.48
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Other Fossil,GWh,10.34
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Solar,GWh,1.64
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/7/2022,Electricity generation,Total,Total Generation,GWh,13.46
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Hydro,GWh,1.78
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Other Fossil,GWh,8.69
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Solar,GWh,1.9
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/8/2022,Electricity generation,Total,Total Generation,GWh,12.37
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Hydro,GWh,1.6
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Other Fossil,GWh,6.69
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Solar,GWh,1.94
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/9/2022,Electricity generation,Total,Total Generation,GWh,10.23
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Hydro,GWh,1.57
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Other Fossil,GWh,26.21
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Solar,GWh,1.66
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/10/2022,Electricity generation,Total,Total Generation,GWh,29.44
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Hydro,GWh,1.45
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Other Fossil,GWh,25.01
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Solar,GWh,1.83
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,ani,AN,Union territory,1/11/2022,Electricity generation,Total,Total Generation,GWh,28.29
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Bioenergy,GWh,53.3
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Coal,GWh,4113.01
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Gas,GWh,315.73
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Hydro,GWh,191.66
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Other Renewables,GWh,0.68
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Solar,GWh,394.84
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Fuel,Wind,GWh,367.77
India,IND,andhra,AP,state,1/1/2019,Electricity generation,Total,Total Generation,GWh,5436.99
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Bioenergy,GWh,35.31
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Coal,GWh,3878.86
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Gas,GWh,274.55
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Hydro,GWh,194.61
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Other Renewables,GWh,0.7
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Solar,GWh,431.49
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Fuel,Wind,GWh,478.49
India,IND,andhra,AP,state,1/2/2019,Electricity generation,Total,Total Generation,GWh,5294.01
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Bioenergy,GWh,33.47
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Coal,GWh,5718.2
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Gas,GWh,278.12
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Hydro,GWh,203.95
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Other Renewables,GWh,0.5
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Solar,GWh,593.25
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Fuel,Wind,GWh,430.92
India,IND,andhra,AP,state,1/3/2019,Electricity generation,Total,Total Generation,GWh,7258.41
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Bioenergy,GWh,24.74
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Coal,GWh,5366.76
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Gas,GWh,237.77
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Hydro,GWh,179.74
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Other Renewables,GWh,0.6
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Solar,GWh,547.62
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Fuel,Wind,GWh,401.42
India,IND,andhra,AP,state,1/4/2019,Electricity generation,Total,Total Generation,GWh,6758.65
India,IND,andhra,AP,state,1/5/2019,Electricity generation,Fuel,Bioenergy,GWh,15.8
India,IND,andhra,AP,state,1/5/2019,Electricity generation,Fuel,Coal,GWh,5505.72
India,IND,andhra,AP,state,1/5/2019,Electricity generation,Fuel,Gas,GWh,219.35
India,IND,andhra,AP,state,1/5/2019,Electricity generation,Fuel,Hydro,GWh,148.5
